location_id,scenario,pillar_weights,q20,q40,q60,q80,scenario_index_0_100,scenario_score,baseline_score,absolute_band_change,changes_more_than_one_band
st-helens,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,56.591633,4,4,0,false
stafford,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,46.424300,3,2,1,false
stockport,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,37.560500,2,2,0,false
stockton-on-tees,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,62.142000,4,4,0,false
stoke-on-trent,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,51.439600,3,3,0,false
sunderland,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,44.800217,2,2,0,false
swansea,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,67.483317,5,5,0,false
swindon,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,80.871933,5,5,0,false
telford,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,79.176067,5,5,0,false
tenby,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,53.279217,3,3,0,false
torbay,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,66.041700,5,4,1,false
wakefield,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,45.913000,3,3,0,false
walsall,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,19.541933,1,1,0,false
warrington,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,59.142833,4,4,0,false
wigan,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,50.556833,3,3,0,false
wolverhampton,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,35.561867,2,1,1,false
worcester,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,52.839367,3,3,0,false
wrexham,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,77.699100,5,5,0,false
york,air_+10pp,air=35.000000;quiet=21.666667;green=21.666667;housing_environment=21.666667,35.561867,45.013933,54.272583,63.275150,69.889133,5,5,0,false
bangor,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,56.119283,4,4,0,false
barnsley,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,59.293583,4,4,0,false
bath,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,56.897283,4,4,0,false
birmingham,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,30.426500,1,1,0,false
blackburn,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,40.294000,2,2,0,false
blackpool,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,45.499550,3,3,0,false
bolton,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,43.442717,2,2,0,false
bournemouth-poole,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,60.887517,4,5,1,false
bradford,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,35.305983,1,2,1,false
bridgend,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,71.159350,5,5,0,false
brighton-hove,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,46.817517,3,3,0,false
bristol,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,61.857733,4,5,1,false
burford,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,32.977317,1,1,0,false
burnley,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,48.797267,3,2,1,false
burton-on-trent,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,39.551700,2,2,0,false
cambridge,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,64.146600,5,5,0,false
cardiff,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,65.607333,5,5,0,false
cheltenham,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,63.286033,5,5,0,false
chepstow,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,80.691283,5,5,0,false
chester,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,59.232650,4,4,0,false
chesterfield,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,48.349150,3,3,0,false
colchester,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,65.374083,5,4,1,false
coventry,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,42.326933,2,2,0,false
darlington,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,56.281600,4,4,0,false
derby,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,44.016667,2,3,1,false
doncaster,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,30.805683,1,1,0,false
durham,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,56.763850,4,4,0,false
exeter,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,74.384200,5,5,0,false
gateshead,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,59.338050,4,4,0,false
gloucester,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,67.645400,5,5,0,false
halifax,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,35.047500,1,1,0,false
hartlepool,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,59.264983,4,4,0,false
hay-on-wye,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,59.600117,4,4,0,false
huddersfield,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,38.987600,2,2,0,false
hull-kingston-upon-hull,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,53.972383,4,4,0,false
ipswich,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,44.672433,2,2,0,false
kettering,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,51.558900,3,4,1,false
lancaster,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,61.857100,4,4,0,false
leeds,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,40.592600,2,2,0,false
leicester,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,45.157050,2,3,1,false
lincoln,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,52.647817,3,4,1,false
liverpool,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,55.492317,4,4,0,false
llanelli,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,52.314183,3,3,0,false
loughborough,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,49.752400,3,3,0,false
luton,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,33.433650,1,1,0,false
manchester,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,47.468900,3,2,1,false
merthyr-tydfil,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,65.537200,5,4,1,false
middlesbrough,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,57.776933,4,4,0,false
milton-keynes,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,80.982917,5,5,0,false
narberth,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,68.059950,5,4,1,false
neath,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,54.224000,4,3,1,false
newbridge,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,49.354933,3,3,0,false
newcastle-upon-tyne,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,63.227550,5,4,1,false
newport,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,64.367317,5,4,1,false
northampton,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,61.150183,4,4,0,false
norwich,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,52.266733,3,4,1,false
nottingham,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,45.994450,3,3,0,false
oxford,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,61.007967,4,4,0,false
peterborough,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,68.581883,5,5,0,false
plymouth,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,73.129600,5,5,0,false
portsmouth,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,44.041767,2,2,0,false
preston,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,50.507050,3,3,0,false
reading,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,45.209867,3,3,0,false
rhyl,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,52.856417,3,4,1,false
rotherham,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,35.577117,1,2,1,false
rye,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,49.232267,3,3,0,false
salford,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,54.075800,4,3,1,false
sheffield,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,51.901083,3,3,0,false
shrewsbury,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,68.546267,5,5,0,false
southampton,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,51.332967,3,3,0,false
southend-on-sea,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,26.265900,1,1,0,false
st-helens,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,58.488167,4,4,0,false
stafford,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,45.207100,3,2,1,false
stockport,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,42.305167,2,2,0,false
stockton-on-tees,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,58.214667,4,4,0,false
stoke-on-trent,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,54.364667,4,3,1,false
sunderland,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,43.584283,2,2,0,false
swansea,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,62.734450,4,5,1,false
swindon,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,82.739667,5,5,0,false
telford,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,80.562067,5,5,0,false
tenby,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,50.198750,3,3,0,false
torbay,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,57.385967,4,4,0,false
wakefield,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,49.800067,3,3,0,false
walsall,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,21.763933,1,1,0,false
warrington,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,64.166167,5,4,1,false
wigan,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,49.372167,3,3,0,false
wolverhampton,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,32.366800,1,1,0,false
worcester,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,49.067633,3,3,0,false
wrexham,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,77.001500,5,5,0,false
york,quiet_-10pp,air=28.333333;quiet=15.000000;green=28.333333;housing_environment=28.333333,38.305167,45.174250,53.618250,63.126200,68.590067,5,5,0,false
bangor,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,51.047217,3,4,1,false
barnsley,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,57.241917,4,4,0,false
bath,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,62.269217,4,4,0,false
birmingham,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,31.708500,1,1,0,false
blackburn,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,41.578000,2,2,0,false
blackpool,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,51.018950,3,3,0,false
bolton,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,42.062783,2,2,0,false
bournemouth-poole,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,65.589983,5,5,0,false
bradford,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,40.465517,2,2,0,false
bridgend,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,74.913150,5,5,0,false
brighton-hove,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,48.607983,3,3,0,false
bristol,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,65.922267,5,5,0,false
burford,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,30.418183,1,1,0,false
burnley,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,39.728733,2,2,0,false
burton-on-trent,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,37.655300,2,2,0,false
cambridge,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,64.535400,5,5,0,false
cardiff,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,62.248667,4,5,1,false
cheltenham,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,68.774967,5,5,0,false
chepstow,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,82.943217,5,5,0,false
chester,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,52.634850,3,4,1,false
chesterfield,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,48.609350,3,3,0,false
colchester,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,60.480417,4,4,0,false
coventry,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,43.645067,2,2,0,false
darlington,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,55.094400,4,4,0,false
derby,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,53.479333,3,3,0,false
doncaster,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,35.732817,2,1,1,false
durham,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,50.519650,3,4,1,false
exeter,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,77.497800,5,5,0,false
gateshead,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,49.767450,3,4,1,false
gloucester,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,73.016600,5,5,0,false
halifax,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,34.305500,1,1,0,false
hartlepool,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,63.476517,4,4,0,false
hay-on-wye,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,57.903383,4,4,0,false
huddersfield,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,39.688400,2,2,0,false
hull-kingston-upon-hull,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,64.111117,4,4,0,false
ipswich,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,44.432567,3,2,1,false
kettering,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,56.824100,4,4,0,false
lancaster,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,51.907900,3,4,1,false
leeds,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,41.181400,2,2,0,false
leicester,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,53.782450,3,3,0,false
lincoln,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,57.702683,4,4,0,false
liverpool,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,54.857183,4,4,0,false
llanelli,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,45.383317,3,3,0,false
loughborough,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,55.775600,4,3,1,false
luton,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,32.015850,1,1,0,false
manchester,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,41.866100,2,2,0,false
merthyr-tydfil,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,59.098800,4,4,0,false
middlesbrough,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,59.103067,4,4,0,false
milton-keynes,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,82.072583,5,5,0,false
narberth,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,54.750550,4,4,0,false
neath,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,47.616000,3,3,0,false
newbridge,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,41.941067,2,3,1,false
newcastle-upon-tyne,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,54.442950,3,4,1,false
newport,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,56.536183,4,4,0,false
northampton,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,64.031317,4,4,0,false
norwich,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,58.947267,4,4,0,false
nottingham,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,49.007050,3,3,0,false
oxford,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,59.543033,4,4,0,false
peterborough,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,65.090617,5,5,0,false
plymouth,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,77.978400,5,5,0,false
portsmouth,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,43.235233,2,2,0,false
preston,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,44.800450,3,3,0,false
reading,quiet_+10pp,air=21.666667;quiet=35.000000;green=21.666667;housing_environment=21.666667,35.351483,44.218600,54.730550,64.159250,45.282133,3,3,0,false
